15;"0,509146047";"0,002360736"
"14,8";"0,510877286";"0,003009338"
"14,6";"0,512538293";"0,00279662"
"14,4";"0,513372773";"0,001799503"
"14,2";"0,515941701";"0,003011635"
14;"0,517549498";"0,003046421"
"13,8";"0,519599024";"0,003652594"
"13,6";"0,521110958";"0,003352502"
"13,4";"0,521674345";"0,003701854"
"13,2";"0,522643767";"0,002910549"
13;"0,52487799";"0,003278128"
"12,8";"0,52679267";"0,002685645"
"12,6";"0,528227347";"0,002852813"
"12,4";"0,531238613";"0,004298924"
"12,2";"0,532677231";"0,003550449"
12;"0,533843047";"0,002751155"
"11,8";"0,536238789";"0,003910734"
"11,6";"0,538180218";"0,002661049"
"11,4";"0,539655856";"0,004162011"
"11,2";"0,54104163";"0,003277121"
11;"0,543047856";"0,003520605"
"10,8";"0,544760482";"0,003442971"
"10,6";"0,546868165";"0,002867418"
"10,4";"0,550292244";"0,004030102"
"10,2";"0,549953441";"0,003847743"
10;"0,552913437";"0,00297487"
"9,8";"0,55552358";"0,004110005"
"9,6";"0,556338847";"0,003705896"
"9,4";"0,558762612";"0,004543734"
"9,2";"0,560005752";"0,002631179"
9;"0,563024407";"0,005159708"
"8,8";"0,565911277";"0,003837883"
"8,6";"0,567727708";"0,003913299"
"8,4";"0,569997629";"0,005109222"
"8,2";"0,573070515";"0,005137772"
8;"0,575466739";"0,00498384"
"7,8";"0,57509076";"0,005623603"
"7,6";"0,578606267";"0,004459131"
"7,4";"0,580482777";"0,005595674"
"7,2";"0,583502059";"0,005515227"
7;"0,585475499";"0,004062986"
"6,8";"0,589670041";"0,005330686"
"6,6";"0,59115401";"0,006193024"
"6,4";"0,592839942";"0,005729005"
"6,2";"0,596127005";"0,00602826"
6;"0,598303133";"0,007329992"
"5,8";"0,603713337";"0,007445486"
"5,6";"0,606015518";"0,005714606"
"5,4";"0,607638711";"0,006707184"
"5,2";"0,608988307";"0,007096505"
5;"0,613411378";"0,007057807"
"4,8";"0,615429063";"0,007515339"
"4,6";"0,617579012";"0,006754565"
"4,4";"0,623260393";"0,005721138"
"4,2";"0,625107937";"0,007878064"
4;"0,632505594";"0,008350785"
"3,8";"0,632744373";"0,007846266"
"3,6";"0,638990006";"0,009259817"
"3,4";"0,642403157";"0,007627634"
"3,2";"0,643731433";"0,011327013"
3;"0,65601063";"0,012477125"
"2,8";"0,65987407";"0,01139232"
"2,6";"0,664963335";"0,01331057"
"2,4";"0,669889548";"0,01495688"
"2,2";"0,674959022";"0,019807802"
2;"0,68001821";"0,015512022"
"1,8";"0,68393294";"0,023274971"
"1,6";"0,695530565";"0,019215614"
"1,4";"0,70500338";"0,019436684"
"1,2";"0,716324432";"0,038418255"
1;"0,717241806";"0,033925549"
"0,8";"0,771433908";"0,020445716"
"0,6";"0,732853807";"0,058646362"
"0,4";"0,780930155";"0,031141474"
"0,2";"﻿1,0389367098550282";"0,00901458"
;;
